track_name,valence,energy,danceability,acousticness,instrumentalness,user_preference
Consequence Of You (ABGT279),0.0386,0.8420000000000001,0.632,0.00147,0.8079999999999999,5.31
Group Therapy (Messages Pt. 5) [ABGT279],0.7929999999999999,0.795,0.631,0.0167,8.66e-06,8.38
All Over The World - Live At The Hollywood Bowl,0.283,0.4529999999999999,0.406,0.688,0.00251,5.68
16 Fathoms (with Shaggy),0.536,0.475,0.818,0.193,0.000297,7.74
Iota (ABGT279),0.236,0.7979999999999999,0.52,0.00054,1.7899999999999998e-05,7.43
Peace Of Mind - Live At The Hollywood Bowl,0.131,0.355,0.4539999999999999,0.809,0.000184,4.06
Another Chance - Live At The Hollywood Bowl,0.0748,0.38,0.3879999999999999,0.76,0.215,3.86
Autopilot (ABGT279) - Milad E Remix,0.7709999999999999,0.952,0.469,0.000154,0.768,7.09
Another Lover (ABGT279) - Koven Remix,0.33,0.612,0.364,0.00083,0.5820000000000001,5.6
Thing Called Love - Live At The Hollywood Bowl,0.327,0.37,0.278,0.75,1.11e-05,4.26
Static (ABGT279),0.126,0.649,0.298,0.0829,0.93,3.91
Black Room Boy - Live At The Hollywood Bowl,0.2339999999999999,0.492,0.486,0.228,6.02e-06,5.57
Black Is The New Yellow (Flashback) [ABGT279],0.166,0.752,0.514,0.000376,0.922,5.03
Can I Sit Next to You (Ad-Rock Remix),0.491,0.675,0.903,0.0697,0.178,8.02
On A Good Day - Live At The Hollywood Bowl,0.302,0.371,0.31,0.939,1.13e-05,4.27
Good For Me - Live At The Hollywood Bowl,0.156,0.481,0.4629999999999999,0.6859999999999999,0.134,3.99
Save Me - Live At The Hollywood Bowl,0.0858,0.422,0.442,0.873,0.00382,4.26
Warlord,0.0863,0.637,0.445,0.0015199999999999,0.0103,6.71
Alone Tonight - Live At The Hollywood Bowl,0.276,0.53,0.345,0.602,4.58e-06,4.82
Lonely,0.291,0.5760000000000001,0.768,0.373,3.88e-05,6.44
Do Not Disturb,0.1939999999999999,0.617,0.894,0.183,0.0195,6.98
When It's Right,0.4679999999999999,0.58,0.7759999999999999,0.0654,3.71e-06,7.55
Group Therapy (Messages Pt. 8) [ABGT279],0.645,0.853,0.522,0.0352,0.195,7.51
A Love Unreal,0.254,0.863,0.42,0.00281,0.000179,7.03
Luminary,0.391,0.87,0.509,0.0033299999999999,1.84e-05,7.85
Venus,0.764,0.812,0.622,0.0178,0.0026,8.86
Pray For Me,0.3429999999999999,0.722,0.6759999999999999,0.00121,0.000159,7.37
What's Done is Done,0.291,0.268,0.664,0.74,8.290000000000001e-05,5.01
"Havana - Recorded at RAK Studios, London",0.653,0.545,0.672,0.303,0.0038299999999999,7.18
Hate,0.192,0.379,0.54,0.8490000000000001,0.1369999999999999,3.52
Body - Late Nite Version,0.411,0.483,0.735,0.272,1.82e-05,6.57
Leaving - AWAY Remix,0.3979999999999999,0.5479999999999999,0.489,0.126,4.6e-05,7.48
My Own Hymn - ALPHA 9 Remix,0.155,0.906,0.534,0.0077,0.0289999999999999,7.31
Don't Make Me Wait (with Shaggy) - Dave AudÃ© Rhythmic Radio Remix,0.684,0.845,0.745,0.032,7.32e-05,8.38
Memories,0.6940000000000001,0.246,0.632,0.795,0.8809999999999999,3.94
Cool People,0.193,0.632,0.307,0.7509999999999999,5.24e-06,4.83
Wonderchild,0.509,0.857,0.605,0.126,1.97e-05,7.79
Lullaby - Alphalove Remix,0.904,0.916,0.652,0.0284,9.33e-06,9.17
Dew,0.0737,0.242,0.5379999999999999,0.8740000000000001,0.8809999999999999,1.7
Fugazzi,0.642,0.665,0.73,0.188,0.73,5.74
Worlds Away,0.0843,0.866,0.513,0.0017399999999999,7.2000000000000005e-06,6.99
Roof,0.623,0.644,0.4579999999999999,0.758,0.0004219999999999,6.28
Peacefruit,0.875,0.386,0.757,0.589,0.621,5.4
Badness of Madness,0.198,0.48,0.728,0.0538,0.0001909999999999,6.68
Loved or Lost,0.615,0.68,0.659,0.000697,0.00149,8.15
Eritoran,0.154,0.539,0.8009999999999999,5.3200000000000006e-05,0.897,4.92
Old School,0.485,0.6679999999999999,0.652,0.251,0.066,7.31
You Owe Me - Nonsens Remix,0.481,0.977,0.547,0.0607,0.00116,8.24
Who's Up?,0.856,0.622,0.915,0.00406,0.000734,8.8
Pep Rally,0.5710000000000001,0.962,0.654,0.000183,0.613,6.59
Plur Genocide,0.103,0.8390000000000001,0.7929999999999999,0.00395,0.0019,7.02
"Movinâ€™ On Up (Cocoâ€™s Song, Love Beats Rhymes)",0.943,0.875,0.805,0.0558,3.92e-05,9.22
When You're Wrong,0.61,0.7120000000000001,0.8009999999999999,0.35,9.65e-05,7.33
House Organ,0.3429999999999999,0.931,0.321,0.000569,0.096,7.23
We've Come So Far,0.0948,0.409,0.569,0.0593,0.296,5.33
Who You Are (feat. MIO) - Billon Remix,0.6559999999999999,0.926,0.609,0.0338,9.82e-05,8.15
"Feel It Still - ""Weird Al"" Yankovic Remix",0.965,0.934,0.568,0.28,0.000136,8.4
No Matter What,0.7709999999999999,0.685,0.772,0.249,0.00236,8.15
Juice,0.501,0.346,0.738,0.818,0.929,4.5
ALieNNatioN,0.456,0.823,0.61,0.211,0.0325,7.31
What It Is,0.795,0.609,0.759,0.687,4.13e-05,7.26
LÃ -haut,0.7070000000000001,0.56,0.715,0.208,0.856,5.66
Space,0.313,0.4529999999999999,0.561,0.00428,0.000596,6.79
You Live & You Learn,0.545,0.878,0.6509999999999999,0.00351,2.4100000000000003e-05,7.88
Call Me Feelings,0.123,0.337,0.216,0.904,0.816,2.38
Cloud Nine,0.687,0.836,0.682,0.0954,3.4e-05,8.08
Hacked My Instagram,0.171,0.528,0.6990000000000001,0.0151,1.32e-06,7.01
"Right Here, Right Now - CamelPhat Radio Edit",0.0872,0.946,0.609,0.0192,0.604,6.43
Get In the Mind Shaft,0.3929999999999999,0.479,0.667,0.2,0.00053,6.92
So Fly (feat. Yung Chris),0.515,0.667,0.913,0.0927,5.33e-06,8.02
QYURRYUS,0.604,0.8690000000000001,0.637,0.159,0.573,6.46
"Rusalka, Rusalka / Wild Rushes",0.162,0.532,0.258,0.127,0.00013,5.48
Reckless Lover,0.4579999999999999,0.528,0.524,0.1169999999999999,0.1369999999999999,6.54
lost and found,0.765,0.917,0.525,0.0137,0.129,8.07
The Story Of Tonight - Dave Aude Remix,0.499,0.883,0.499,0.000469,0.000162,8.03
Painted Memory,0.755,0.7929999999999999,0.613,0.251,0.00118,8.29
Laz,0.3429999999999999,0.416,0.7709999999999999,0.8590000000000001,0.918,3.28
"Somewhere in the Mountains, Somewhere in New York",0.278,0.319,0.384,0.833,1.91e-05,4.65
Daya,0.0531,0.565,0.534,0.847,0.939,2.68
Deer In Headlights,0.0699,0.392,0.217,0.742,0.000558,4.14
Double Seaweed Deluxe,0.263,0.419,0.736,0.104,0.00144,6.51
Sax on the Beach,0.6509999999999999,0.455,0.536,0.413,0.178,5.98
That Ain't Me,0.415,0.6659999999999999,0.705,0.0262,0.000877,7.39
Sol,0.75,0.2269999999999999,0.446,0.755,0.605,4.08
River (feat. Propaganda),0.2689999999999999,0.775,0.345,0.00983,0.000421,6.79
"Sex, Love & Water",0.745,0.6609999999999999,0.8220000000000001,0.221,5.9e-05,7.87
Opal - Four Tet Remix,0.287,0.72,0.826,0.103,0.773,5.9
Paradigm (Interlude),0.168,0.0265,0.4679999999999999,0.984,0.7979999999999999,1.31
The Sciences,0.127,0.424,0.113,0.0694,0.942,3.71
Go Hard,0.514,0.779,0.619,0.5489999999999999,0.00105,6.8
Proza,0.713,0.313,0.846,0.0011,0.7909999999999999,5.92
Heaven is a Place,0.242,0.303,0.302,0.7509999999999999,0.0034,4.39
Come And Talk To Me - From â€œStarâ€ Season 2,0.521,0.615,0.655,0.0497,1.14e-05,7.41
2 MUCH (feat. 24hrs) - Carbin Remix,0.102,0.978,0.644,0.00344,0.2189999999999999,7.08
Humoresque,0.2239999999999999,0.183,0.442,0.902,0.0508,4.13
bANNED,0.654,0.612,0.556,0.113,0.155,6.91
Fade Away,0.693,0.537,0.6859999999999999,0.9,0.00819,5.31
Do It Like You Do,0.696,0.893,0.653,0.241,0.000778,7.65
Love is for Losers,0.527,0.938,0.4479999999999999,0.00148,3.69e-05,7.72
Yo Feliz,0.976,0.568,0.845,0.557,6.720000000000001e-05,8.1
When The Bell Tolls,0.196,0.473,0.3929999999999999,0.265,0.0008439999999999,6.09
Wake Up,0.638,0.977,0.5329999999999999,0.000841,0.0006929999999999,8.19
Energy,0.3779999999999999,0.885,0.532,0.00224,0.000128,7.25
Wake Up,0.374,0.147,0.481,0.877,0.168,4.18
Electric Life,0.073,0.4029999999999999,0.506,0.346,0.0387,5.48
When the Blue Finally Came,0.103,0.239,0.4639999999999999,0.733,0.00339,4.36
days without you,0.501,0.142,0.597,0.7120000000000001,0.488,4.14
Your Ghost,0.473,0.845,0.417,0.00355,0.00279,7.23
My Boy (with Mike WiLL Made-It),0.3929999999999999,0.45,0.826,0.145,1.14e-06,7.21
X-Rays,0.727,0.312,0.51,0.462,0.916,4.13
Strangers - Jonas Blue Remix,0.44,0.862,0.722,0.0855,0.000237,7.39
Calling You Home - Direct Remix,0.178,0.53,0.672,0.6859999999999999,0.000231,5.61
Barry Man,0.1939999999999999,0.616,0.588,0.000871,0.7559999999999999,5.54
Ignore,0.208,0.728,0.517,0.0398,6.29e-06,7.1
Blackout,0.1669999999999999,0.979,0.622,0.0002109999999999,0.0151,7.16
Balloons,0.446,0.642,0.687,0.794,0.84,4.07
Forgotten,0.519,0.912,0.496,0.0069,6.76e-06,7.93
Gone Forever,0.6,0.933,0.455,0.00156,1.48e-06,7.87
Sticky,0.5720000000000001,0.846,0.713,0.0339,0.000377,7.46
Main Thing,0.188,0.633,0.5429999999999999,0.912,0.6829999999999999,3.53
Be Brave,0.312,0.341,0.511,0.552,2.42e-05,5.37
The Downpour,0.6729999999999999,0.4039999999999999,0.703,0.0912,0.872,5.86
Take Your Medicine,0.614,0.365,0.6659999999999999,0.00116,0.789,5.48
Black Mirror,0.226,0.5589999999999999,0.7490000000000001,0.175,0.00143,6.43
One Time (feat. Smokepurpp),0.336,0.615,0.8220000000000001,0.000167,0.395,6.88
Burp,0.93,0.163,0.532,0.621,0.903,4.32
Innout,0.261,0.925,0.6579999999999999,0.00157,0.36,6.63
Bad Decisions,0.28,0.494,0.648,0.00722,6.5e-06,7.13
Lose My Mind (Original Mix) - (Original Mix),0.108,0.983,0.711,0.142,0.6729999999999999,5.42
Crazy - Dash Berlin Remix,0.605,0.918,0.6659999999999999,0.0163,3.73e-06,8.13
Lazy Boy,0.64,0.847,0.621,0.196,0.00332,7.85
Drama,0.526,0.654,0.637,0.0905,0.0011,7.18
Classy,0.789,0.606,0.7240000000000001,0.0068099999999999,0.889,7.06
Leo,0.3879999999999999,0.6409999999999999,0.809,0.102,4.29e-06,7.55
Stuck In Orbit,0.046,0.524,0.4679999999999999,0.273,0.000281,6.18
Enemy,0.32,0.967,0.457,0.000486,0.000737,7.42
Al Final,0.3929999999999999,0.603,0.524,0.42,0.309,5.12
On And On,0.066,0.2339999999999999,0.386,0.841,0.00263,3.73
Apathy,0.6,0.7909999999999999,0.483,0.431,0.000264,7.22
Busy,0.732,0.451,0.741,0.362,5.63e-06,6.62
Special,0.348,0.583,0.595,0.0799,0.0004089999999999,7.07
Curious - Marian Hill Remix,0.206,0.358,0.779,0.0745,9.21e-05,6.68
understand,0.149,0.208,0.688,0.948,0.851,2.37
big coffee,0.294,0.375,0.56,0.872,0.893,2.98
Just a Little,0.324,0.755,0.6809999999999999,0.121,0.0229,7.17
Close To Me,0.7390000000000001,0.625,0.7979999999999999,0.573,0.0144,7.11
Flowers at the End of the Day,0.402,0.5,0.6829999999999999,0.491,0.7859999999999999,4.66
Miss You - Akira Akira & Hikeii Remix,0.693,0.818,0.753,0.015,0.0655,8.45
Daybreak,0.517,0.1969999999999999,0.4529999999999999,0.098,0.858,4.01
Daydream,0.2339999999999999,0.547,0.57,0.141,0.00702,6.61
Whirlwind,0.377,0.493,0.494,0.296,0.00579,5.54
La Rosa,0.5329999999999999,0.949,0.765,0.00344,0.862,6.98
Please,0.315,0.206,0.73,0.913,0.00485,5.23
A World Away,0.968,0.8959999999999999,0.527,0.417,3.8e-06,8.03
Autumn,0.491,0.342,0.637,0.895,0.923,3.27
Where's My Love,0.419,0.3429999999999999,0.598,0.853,0.0219,5.54
Happiness Amplified,0.0841,0.529,0.479,0.0845,0.000625,6.69
Banshee,0.129,0.784,0.643,0.000561,0.85,5.01
Wishful Sinking,0.395,0.951,0.304,0.000465,0.0012,7.75
Leather Teeth,0.186,0.934,0.3229999999999999,3.06e-05,0.932,5.22
Lila Delphin,0.0661,0.122,0.6409999999999999,0.742,0.879,2.52
SMTS,0.276,0.38,0.921,0.1969999999999999,0.000488,6.51
Forget,0.773,0.226,0.6890000000000001,0.14,0.165,6.63
Move It On Out,0.944,0.8220000000000001,0.521,0.0378,6.04e-05,8.36
Happy Hour - Eden Prince Remix,0.5870000000000001,0.899,0.6629999999999999,0.0098599999999999,0.000118,8.11
You've Changed,0.3,0.902,0.512,0.0099099999999999,3.88e-06,7.54
Let Go,0.612,0.916,0.51,0.00517,4.75e-06,8.08
G.R.E.E.D.,0.733,0.775,0.782,0.266,6.37e-05,7.79
Dance You Off,0.76,0.6920000000000001,0.73,0.104,5.42e-06,8.06
Sphinx,0.235,0.6559999999999999,0.742,0.0788,0.826,5.57
Feels Great (feat. Fetty Wap & CVBZ) - BKAYE Remix,0.31,0.777,0.446,0.159,0.00107,6.38
Stir Me Up,0.118,0.555,0.562,0.461,0.5329999999999999,4.8
Child of the Mississippi,0.6629999999999999,0.929,0.544,0.153,1.16e-06,8.26
Unforgettable (feat. Jussie Smollett & Rumer Willis),0.359,0.682,0.787,0.0581,2.47e-06,7.47
Story Lounge,0.444,0.491,0.687,0.024,0.1689999999999999,6.59
swimwith1dolphin,0.846,0.528,0.583,0.528,0.893,5.0
Oaji,0.858,0.758,0.8109999999999999,1.95e-05,0.947,6.69
It's Simple,0.54,0.446,0.4479999999999999,0.0312,0.00117,6.36
Urop,0.3829999999999999,0.487,0.807,0.00162,0.938,5.22
"Le Quattro Stagioni - Concerto No. 1, Op. 8 RV 269: La Primavera (Spring) II. Largo e pianissimo",0.129,0.0126,0.162,0.909,0.0314,3.15
Here Comes the Rain Again - 2018 Remastered,0.579,0.654,0.633,0.0135,0.0001419999999999,7.91
Teardrops,0.8320000000000001,0.72,0.871,0.171,0.0908,8.53
Oxygen,0.0739,0.4529999999999999,0.7190000000000001,0.938,0.8220000000000001,2.65
Pizza,0.267,0.103,0.6609999999999999,0.946,0.8809999999999999,2.22
English Summer - 2018 Remastered,0.847,0.753,0.649,0.00889,0.0891,7.89
Regrets - 2018 Remastered,0.851,0.426,0.899,0.0109,0.0105,8.34
Right By Your Side - 2018 Remastered,0.782,0.597,0.581,0.0162,3.929999999999999e-05,7.64
Belinda - 2018 Remastered,0.7090000000000001,0.7240000000000001,0.406,0.0292,0.407,7.27
Take Me to Your Heart - 2018 Remastered,0.8759999999999999,0.429,0.636,0.0281,0.0441,7.86
Cool Blue - 2018 Remastered,0.917,0.92,0.634,0.0005099999999999,0.0504,8.62
The First Cut - 2018 Remastered,0.885,0.7559999999999999,0.701,0.0428,0.0524,8.04
Aqua - 2018 Remastered,0.441,0.326,0.695,0.00598,0.0337,7.12
"No Fear, No Hate, No Pain (No Broken Hearts) [2018 Remastered]",0.573,0.449,0.62,0.165,1.61e-06,6.91
I've Got an Angel - 2018 Remastered,0.595,0.82,0.677,0.0319,0.00647,7.72
Wrap It Up - 2018 Remastered,0.8170000000000001,0.682,0.718,0.0138,1.26e-05,8.4
Jennifer - 2018 Remastered,0.216,0.314,0.654,0.0148,0.0901,6.43
She's Invisible Now - 2018 Remastered,0.187,0.5429999999999999,0.58,0.00243,0.0422,7.04
Your Time Will Come - 2018 Remastered,0.24,0.529,0.31,0.00674,0.00016,5.79
Caveman Head - 2018 Remastered,0.602,0.866,0.38,0.00644,0.00218,7.58
Never Gonna Cry Again - 2018 Remastered,0.498,0.473,0.496,0.0253,0.00583,6.66
All the Young (People of Today) [2018 Remastered],0.39,0.4589999999999999,0.3929999999999999,0.298,0.0827,5.88
Sing-Sing - 2018 Remastered,0.939,0.6990000000000001,0.63,0.0737,0.546,7.35
Revenge - 2018 Remastered,0.836,0.555,0.61,0.0158,0.000754,8.1
Paint a Rumour - 2018 Remastered,0.879,0.601,0.693,0.0133,0.0851,8.15
The Walk - 2018 Remastered,0.2789999999999999,0.517,0.5379999999999999,0.0386,2.9100000000000003e-05,6.58
This Is the House - 2018 Remastered,0.964,0.7559999999999999,0.7490000000000001,0.0255,0.0897,8.61
Somebody Told Me - 2018 Remastered,0.778,0.512,0.625,0.00221,3.35e-06,7.83
This City Never Sleeps - 2018 Remastered,0.522,0.451,0.557,0.0776,1.16e-05,6.72
Iceberg,0.696,0.5770000000000001,0.513,0.353,0.0138,7.23
Hit Me in the A.M,0.309,0.46,0.878,0.119,0.00398,7.02
Captain Crunch,0.74,0.767,0.481,0.00683,2.48e-06,7.78
Hope - Interlude,0.114,0.519,0.298,0.0101,1.65e-05,6.06
On My Own,0.415,0.945,0.55,0.0025399999999999,0.000423,7.56
lonely trails,0.212,0.5660000000000001,0.648,0.238,0.621,5.08
Rush Hour,0.2689999999999999,0.421,0.65,0.526,0.91,3.29
BlastZone Ð—Ð¾Ð½Ð°ÐŸÐ¾Ñ€Ð°Ð¶ÐµÐ½Ð¸Ñ,0.133,0.616,0.846,0.0129,0.00309,7.03
Tension (Interlude),0.6579999999999999,0.511,0.8220000000000001,0.519,0.176,6.56
Otic,0.0768,0.8690000000000001,0.601,0.0006389999999999,0.954,5.26
Blood and Bones,0.236,0.557,0.7709999999999999,0.195,0.0259,6.73
Kreislauf - Instrumental,0.471,0.555,0.841,0.573,0.894,4.75
Right There,0.872,0.8190000000000001,0.932,0.24,8.499999999999999e-05,8.4
Relapse,0.612,0.6859999999999999,0.765,0.2269999999999999,0.00787,7.74
Luci,0.301,0.588,0.482,0.628,0.294,4.83
"Beware, the Sirens",0.0385,0.899,0.721,0.0116,2.51e-05,7.57
Ezmerelda Steals the Show,0.239,0.195,0.539,0.952,4.77e-05,4.79
Hakeem + Blake Battle (feat. Yazz & Chet Hanks),0.336,0.774,0.711,0.0025,0.00324,7.87
Common Ground,0.0328,0.266,0.165,0.544,0.926,2.17
Poo - Original mix,0.183,0.7490000000000001,0.649,1.99e-05,0.341,5.99
Remember,0.963,0.7559999999999999,0.75,0.0332,0.0125,8.36
Lastweekinthepark,0.722,0.237,0.768,0.0926,0.82,5.26
Easy,0.496,0.372,0.73,0.7609999999999999,5.24e-05,5.75
I Can't Get Enough,0.0674,0.4479999999999999,0.913,0.0348,1.3e-05,6.57
Me Siento Bien,0.6990000000000001,0.619,0.748,0.601,0.0376,6.89
Moonstone,0.251,0.7979999999999999,0.503,0.023,0.523,5.91
Unwind,0.812,0.56,0.737,0.815,0.00164,6.54
Black Flamingo,0.735,0.845,0.633,0.00842,1.34e-06,8.03
Sierra Leone,0.7859999999999999,0.447,0.863,0.44,0.493,6.54
Love Made Me Do It,0.415,0.731,0.428,0.161,3.09e-05,6.69
Northface,0.581,0.382,0.802,0.792,0.163,5.55
E.R[WTT],0.367,0.324,0.5720000000000001,0.217,5.42e-06,5.97
Short Straw,0.524,0.7190000000000001,0.898,0.00147,0.614,6.61
AztlÃ¡n,0.14,0.674,0.497,0.0288,0.000241,6.06
Early Morning,0.3979999999999999,0.129,0.509,0.897,0.878,2.49
Full Scope,0.825,0.7190000000000001,0.596,0.188,0.8759999999999999,6.48
There Is No One Like You - Live In Asia,0.295,0.887,0.525,0.00303,0.0122,7.18
Antarcticans Thawed,0.0687,0.701,0.115,0.0216,0.65,4.62
079 (FloFilz Remix) - Instrumental,0.613,0.387,0.66,0.349,0.848,4.6
Creme De La Creme,0.536,0.469,0.777,0.446,1.6e-05,6.42
M.I.a.,0.322,0.611,0.6829999999999999,0.0161,5.2e-05,7.3
The Club,0.421,0.913,0.377,0.0381,0.19,6.57
AZ,0.846,0.527,0.621,0.135,0.00402,7.49
Dead Inside,0.0554,0.5579999999999999,0.284,0.0152,0.00135,6.06
Why Don't You Just Meet Me In The Middle,0.435,0.505,0.83,0.209,7.57e-06,7.48
Nagoya Jazz,0.3929999999999999,0.524,0.7140000000000001,0.835,0.517,4.97
Ends Of Time,0.0755,0.705,0.475,0.00316,0.00245,5.96
"BOOL (feat. Trippie Redd, Mozzy, YG)",0.485,0.6659999999999999,0.6779999999999999,0.0523,1.21e-06,7.51
Labyrinth,0.606,0.594,0.7020000000000001,0.1169999999999999,1.3e-05,7.22
Patser Bounce,0.22,0.969,0.295,0.00224,0.773,5.52
Two.,0.555,0.482,0.481,0.521,0.695,4.83
Jumanji,0.779,0.7709999999999999,0.883,0.0108,0.000109,8.55
on a tuesday,0.0689,0.0135,0.225,0.996,0.974,0.42
Flawless Victory,0.5660000000000001,0.952,0.586,0.0139,0.877,6.95
Hobbies,0.419,0.628,0.884,0.0746,3.53e-06,7.33
Waterfalls,0.108,0.257,0.326,0.946,0.944,1.31
Dusk,0.317,0.259,0.831,0.893,0.841,3.55
New Blues,0.471,0.936,0.263,5.7e-05,0.505,6.18
The Visitor,0.106,0.949,0.501,0.0822,0.935,5.07
El De Las Calles,0.838,0.847,0.5379999999999999,0.325,1.38e-06,8.01
Toxic Rain (No Class Mix),0.1639999999999999,0.684,0.506,0.00938,6.48e-05,6.48
The Fall,0.319,0.774,0.596,0.1639999999999999,0.0648,7.16
Hermit,0.906,0.718,0.708,0.943,0.73,5.3
Temor Y Temblor,0.146,0.825,0.541,0.022,0.369,6.5
Look Away,0.355,0.58,0.491,0.259,3.6200000000000006e-05,6.51
Hello from the Edge of the Earth,0.18,0.15,0.556,0.937,0.901,1.53
broken bonds,0.547,0.427,0.6659999999999999,0.7390000000000001,0.938,4.07
Council of Wolves and Snakes,0.0847,0.95,0.4529999999999999,0.00402,0.3329999999999999,6.49
Solitary,0.42,0.119,0.481,0.774,0.911,3.06
Ecplise,0.499,0.432,0.585,0.91,0.0775,5.12
Lose Control,0.251,0.489,0.64,0.366,4.61e-05,5.91
One of Those Days,0.5529999999999999,0.644,0.7140000000000001,0.529,0.000258,6.36
My Vow,0.4429999999999999,0.974,0.434,0.000135,0.0042899999999999,7.86
Brave Luck,0.5539999999999999,0.711,0.583,0.111,0.799,6.12
PARTY (feat. Wax and Herbal T) [Ofenbach vs. Lack Of Afro],0.6509999999999999,0.845,0.691,0.00391,2.7000000000000004e-06,8.74
Dollar Sign Eyes (feat. Joey Bada$$),0.381,0.6940000000000001,0.428,0.176,0.00122,6.71
No Love,0.857,0.872,0.677,0.0713,0.136,8.9
Crash,0.518,0.7809999999999999,0.8809999999999999,0.00727,0.00414,8.11
Real Thing,0.358,0.8009999999999999,0.51,0.0003109999999999,0.895,5.58
My My My! - Throttle Remix,0.353,0.8059999999999999,0.515,0.0255,2.7000000000000004e-06,6.88
My Crew,0.43,0.6509999999999999,0.752,0.0588,0.0001409999999999,7.74
We Don't Care,0.6629999999999999,0.703,0.645,0.435,4.52e-05,7.4
Honey Dew,0.4589999999999999,0.516,0.674,0.6459999999999999,0.00734,5.73
Atemnebel,0.705,0.6990000000000001,0.358,0.755,0.266,5.22
Lust,0.313,0.395,0.731,0.623,0.902,3.73
Louie,0.435,0.442,0.49,0.608,1.14e-06,5.56
Renacer,0.0485,0.623,0.237,0.217,0.853,4.33
Shout Mountain Music,0.701,0.916,0.504,0.499,1.99e-05,7.27
"and then, it swallowed me",0.427,0.534,0.621,0.899,0.0771,5.29
One Foot - The Captain Cuts Remix,0.4589999999999999,0.7959999999999999,0.596,0.0109,2.15e-05,7.22
Morning,0.444,0.368,0.747,0.752,0.77,4.39
Whiskey,0.332,0.7190000000000001,0.479,0.148,4.18e-05,6.59
Open,0.765,0.693,0.643,0.1639999999999999,1.81e-06,7.7
I just need U. - Capital Kings Remix,0.336,0.812,0.613,0.0272,5.3200000000000006e-05,7.41
Scared to Fall in Love,0.163,0.8340000000000001,0.7509999999999999,0.011,0.316,6.24
Man,0.355,0.919,0.632,0.0962,0.000234,8.06
Butterscotch,0.72,0.5760000000000001,0.726,0.287,0.000266,7.49
People Say,0.4,0.856,0.529,0.195,2.68e-05,7.06
Pure Devotion,0.72,0.583,0.6509999999999999,0.375,0.00342,7.4
Black Mirror (Dirty Werk Remix),0.593,0.957,0.58,0.0825,0.000154,8.01
dnthesitate,0.937,0.5870000000000001,0.725,0.203,0.862,5.74
Here Come the Runts,0.0958,0.932,0.407,0.154,0.536,5.62
Sonar,0.445,0.98,0.61,0.000272,0.873,6.52
Good Sheep,0.68,0.537,0.921,0.00801,1.11e-06,8.34
BITCH OF THE YEAR,0.552,0.624,0.7040000000000001,0.0739,0.00445,7.99
Faded,0.311,0.48,0.5,0.67,4.02e-06,5.46
Lazy Vibe,0.187,0.701,0.426,0.939,0.935,2.94
rton,0.606,0.794,0.636,0.159,0.000129,7.55
Brightfall Confession,0.2189999999999999,0.7,0.423,0.426,0.00275,5.13
Wolves - Said The Sky Remix,0.493,0.746,0.591,0.0541,1.52e-06,7.38
untitled piano bump,0.84,0.375,0.7809999999999999,0.905,0.397,5.37
Valid,0.836,0.657,0.846,0.0537,0.4,7.73
wind chimes,0.735,0.342,0.672,0.893,0.0667,5.54
Mind Eraser,0.963,0.926,0.619,0.00709,0.000334,9.16
Surrounded,0.0989,0.987,0.484,0.000185,0.00301,7.65
Love Me,0.4629999999999999,0.541,0.4379999999999999,0.51,0.0004059999999999,5.53
Dive With Me,0.867,0.7909999999999999,0.8290000000000001,0.237,1.01e-05,8.91
Colorblind,0.4029999999999999,0.918,0.628,0.00109,0.00549,7.81
sindrum,0.268,0.134,0.767,0.7440000000000001,0.134,4.21
Ella Es Magia,0.539,0.583,0.387,0.241,0.608,5.7
Avenue,0.523,0.38,0.818,0.447,0.947,4.39
Nervous Young Inhumans,0.335,0.319,0.485,0.0148,0.0962,6.21
Problem Solved,0.938,0.505,0.628,0.173,0.523,6.89
Fragments,0.253,0.505,0.7240000000000001,0.237,0.000723,6.31
Feelin Myself,0.696,0.541,0.923,0.00253,0.0004379999999999,8.5
Interlude (feat. Phora & Terrace Martin),0.349,0.7020000000000001,0.374,0.409,1.56e-06,5.69
Help Me Out,0.298,0.895,0.799,0.0357,1.17e-05,7.86
Story of Hole,0.792,0.327,0.883,0.0101,0.7,7.28
How You Got Your Limp,0.354,0.252,0.6,0.688,5.96e-06,4.48
I Know a Lot of Artists,0.432,0.91,0.457,0.0002009999999999,6.159999999999999e-05,7.14
